timestamp,user_id,heart_rate,hrv_sdnn,skin_temp,resp_rate,spo2,strain_score,recovery_score,sleep_stage,activity_level
2026-08-01T00:00:00Z,SED_003,72.4,29.3,36.73,16.2,95.1,5.0,54,light_sleep,resting
2026-08-01T00:01:00Z,SED_003,74.8,30.8,36.49,16.5,95.7,5.0,54,light_sleep,resting
2026-08-01T00:02:00Z,SED_003,78.3,34.0,36.5,17.0,95.8,5.0,54,light_sleep,resting
2026-08-01T00:03:00Z,SED_003,74.0,35.7,36.74,15.8,95.7,5.0,54,light_sleep,resting
2026-08-01T00:04:00Z,SED_003,80.0,34.7,36.59,17.2,95.8,5.0,54,light_sleep,resting
2026-08-01T00:05:00Z,SED_003,80.4,30.2,36.67,17.7,95.2,5.0,54,light_sleep,resting
2026-08-01T00:06:00Z,SED_003,73.8,31.3,36.68,15.7,95.5,5.0,54,light_sleep,resting
2026-08-01T00:07:00Z,SED_003,73.2,35.9,36.35,16.5,96.0,5.0,54,light_sleep,resting
2026-08-01T00:08:00Z,SED_003,80.0,32.0,36.55,17.1,95.7,5.0,54,light_sleep,resting
2026-08-01T00:09:00Z,SED_003,76.3,34.1,36.57,17.0,95.3,5.0,54,light_sleep,resting
2026-08-01T00:10:00Z,SED_003,80.4,30.5,36.56,17.1,95.7,5.0,54,light_sleep,resting
2026-08-01T00:11:00Z,SED_003,78.9,34.7,36.42,17.9,95.4,5.0,54,light_sleep,resting
2026-08-01T00:12:00Z,SED_003,74.9,31.8,36.55,15.7,95.9,5.0,54,light_sleep,resting
2026-08-01T00:13:00Z,SED_003,76.0,32.0,36.68,16.4,95.4,5.0,54,light_sleep,resting
2026-08-01T00:14:00Z,SED_003,75.8,34.9,36.63,16.3,95.9,5.0,54,light_sleep,resting
2026-08-01T00:15:00Z,SED_003,76.9,32.7,36.61,16.6,95.9,5.0,54,light_sleep,resting
2026-08-01T00:16:00Z,SED_003,77.4,30.1,36.68,16.5,95.3,5.0,54,light_sleep,resting
2026-08-01T00:17:00Z,SED_003,77.5,32.3,36.58,16.9,95.9,5.0,54,light_sleep,resting
2026-08-01T00:18:00Z,SED_003,76.3,32.2,36.51,17.1,95.1,5.0,54,light_sleep,resting
2026-08-01T00:19:00Z,SED_003,86.2,26.9,36.54,17.2,95.8,5.0,54,light_sleep,resting
2026-08-01T00:20:00Z,SED_003,74.0,34.2,36.68,16.4,95.8,5.0,54,light_sleep,resting
2026-08-01T00:21:00Z,SED_003,78.0,34.0,36.68,16.5,95.6,5.0,54,light_sleep,resting
2026-08-01T00:22:00Z,SED_003,78.5,29.2,36.45,17.2,95.6,5.0,54,light_sleep,resting
2026-08-01T00:23:00Z,SED_003,82.3,30.1,36.43,17.5,96.0,5.0,54,light_sleep,resting
2026-08-01T00:24:00Z,SED_003,80.7,31.2,36.56,18.2,95.4,5.0,54,light_sleep,resting
2026-08-01T00:25:00Z,SED_003,76.2,31.0,36.55,16.6,95.3,5.0,54,light_sleep,resting
2026-08-01T00:26:00Z,SED_003,78.5,29.9,36.68,16.6,95.4,5.0,54,light_sleep,resting
2026-08-01T00:27:00Z,SED_003,83.0,31.4,36.51,17.1,95.0,5.0,54,light_sleep,resting
2026-08-01T00:28:00Z,SED_003,77.8,35.9,36.67,16.9,95.3,5.0,54,light_sleep,resting
2026-08-01T00:29:00Z,SED_003,74.1,30.4,36.72,15.7,95.1,5.0,54,light_sleep,resting
2026-08-01T00:30:00Z,SED_003,78.6,33.4,36.57,17.1,96.0,5.0,54,light_sleep,resting
2026-08-01T00:31:00Z,SED_003,74.7,32.3,36.62,16.8,95.8,5.0,54,light_sleep,resting
2026-08-01T00:32:00Z,SED_003,77.3,30.8,36.72,17.0,95.7,5.0,54,light_sleep,resting
2026-08-01T00:33:00Z,SED_003,77.7,33.8,36.61,16.1,95.7,5.0,54,light_sleep,resting
2026-08-01T00:34:00Z,SED_003,77.6,32.0,36.36,16.4,95.5,5.0,54,light_sleep,resting
2026-08-01T00:35:00Z,SED_003,77.9,31.5,36.74,17.4,95.8,5.0,54,light_sleep,resting
2026-08-01T00:36:00Z,SED_003,79.7,27.3,36.54,17.6,95.6,5.0,54,light_sleep,resting
2026-08-01T00:37:00Z,SED_003,80.9,27.7,36.57,16.8,95.8,5.0,54,light_sleep,resting
2026-08-01T00:38:00Z,SED_003,81.2,30.7,36.65,17.2,95.4,5.0,54,light_sleep,resting
2026-08-01T00:39:00Z,SED_003,80.5,29.9,36.76,17.1,95.5,5.0,54,light_sleep,resting
2026-08-01T00:40:00Z,SED_003,81.3,28.8,36.6,16.0,95.1,5.0,54,light_sleep,resting
2026-08-01T00:41:00Z,SED_003,82.9,26.7,36.82,17.5,95.8,5.0,54,light_sleep,resting
2026-08-01T00:42:00Z,SED_003,80.4,34.8,36.6,17.6,95.5,5.0,54,light_sleep,resting
2026-08-01T00:43:00Z,SED_003,81.9,31.5,36.45,17.6,95.9,5.0,54,light_sleep,resting
2026-08-01T00:44:00Z,SED_003,79.9,27.8,36.73,17.4,95.2,5.0,54,light_sleep,resting
2026-08-01T00:45:00Z,SED_003,78.3,32.6,36.55,16.3,95.2,5.0,54,light_sleep,resting
2026-08-01T00:46:00Z,SED_003,78.4,33.6,36.69,17.4,95.4,5.0,54,light_sleep,resting
2026-08-01T00:47:00Z,SED_003,85.0,27.3,36.62,17.9,95.8,5.0,54,light_sleep,resting
2026-08-01T00:48:00Z,SED_003,82.9,30.3,36.78,18.5,95.7,5.0,54,light_sleep,resting
2026-08-01T00:49:00Z,SED_003,81.5,29.5,36.38,17.3,95.9,5.0,54,light_sleep,resting
2026-08-01T00:50:00Z,SED_003,78.3,30.3,36.71,17.1,95.5,5.0,54,light_sleep,resting
2026-08-01T00:51:00Z,SED_003,78.4,28.7,36.6,16.4,95.1,5.0,54,light_sleep,resting
2026-08-01T00:52:00Z,SED_003,82.1,32.1,36.51,17.6,95.6,5.0,54,light_sleep,resting
2026-08-01T00:53:00Z,SED_003,82.0,31.0,36.67,17.5,95.9,5.0,54,light_sleep,resting
2026-08-01T00:54:00Z,SED_003,76.7,33.4,36.72,17.3,95.6,5.0,54,light_sleep,resting
2026-08-01T00:55:00Z,SED_003,74.1,31.4,36.67,16.4,95.2,5.0,54,light_sleep,resting
2026-08-01T00:56:00Z,SED_003,77.0,30.7,36.59,17.4,95.9,5.0,54,light_sleep,resting
2026-08-01T00:57:00Z,SED_003,81.5,28.7,36.76,18.1,95.8,5.0,54,light_sleep,resting
2026-08-01T00:58:00Z,SED_003,75.4,30.3,36.69,16.6,95.9,5.0,54,light_sleep,resting
2026-08-01T00:59:00Z,SED_003,84.8,33.1,36.45,18.0,94.9,5.0,54,light_sleep,resting
2026-08-01T01:00:00Z,SED_003,81.7,33.7,36.72,16.0,95.3,5.0,54,light_sleep,resting
2026-08-01T01:01:00Z,SED_003,82.6,31.2,36.4,17.4,95.4,5.0,54,light_sleep,resting
2026-08-01T01:02:00Z,SED_003,79.9,31.6,36.49,17.3,95.6,5.0,54,light_sleep,resting
2026-08-01T01:03:00Z,SED_003,78.7,31.9,36.53,17.2,95.5,5.0,54,light_sleep,resting
2026-08-01T01:04:00Z,SED_003,74.8,30.4,36.6,15.9,95.9,5.0,54,light_sleep,resting
2026-08-01T01:05:00Z,SED_003,79.5,33.8,36.58,17.3,95.8,5.0,54,light_sleep,resting
2026-08-01T01:06:00Z,SED_003,79.3,29.4,36.39,17.4,95.4,5.0,54,light_sleep,resting
2026-08-01T01:07:00Z,SED_003,79.5,30.0,36.66,17.9,95.8,5.0,54,light_sleep,resting
2026-08-01T01:08:00Z,SED_003,82.3,36.3,36.58,17.7,95.2,5.0,54,light_sleep,resting
2026-08-01T01:09:00Z,SED_003,77.4,35.7,36.66,17.6,95.5,5.0,54,light_sleep,resting
2026-08-01T01:10:00Z,SED_003,80.7,32.1,36.82,17.2,95.3,5.0,54,light_sleep,resting
2026-08-01T01:11:00Z,SED_003,80.5,29.7,36.51,17.0,96.0,5.0,54,light_sleep,resting
2026-08-01T01:12:00Z,SED_003,78.4,36.3,36.61,17.2,95.8,5.0,54,light_sleep,resting
2026-08-01T01:13:00Z,SED_003,76.0,32.2,36.67,17.1,95.4,5.0,54,light_sleep,resting
2026-08-01T01:14:00Z,SED_003,82.6,31.7,36.76,17.5,95.6,5.0,54,light_sleep,resting
2026-08-01T01:15:00Z,SED_003,83.3,34.5,36.62,17.3,95.3,5.0,54,light_sleep,resting
2026-08-01T01:16:00Z,SED_003,78.3,33.3,36.68,16.7,96.0,5.0,54,light_sleep,resting
2026-08-01T01:17:00Z,SED_003,77.8,30.4,36.56,16.1,95.5,5.0,54,light_sleep,resting
2026-08-01T01:18:00Z,SED_003,78.7,30.6,36.74,18.2,95.5,5.0,54,light_sleep,resting
2026-08-01T01:19:00Z,SED_003,79.5,31.1,36.47,18.0,94.6,5.0,54,light_sleep,resting
